Gene,mannwhitneyu pvalue,sidak,holm-sidak,holm,simes-hochberg,hommel,fdr_bh,fdr_by,fdr_tsbh,fdr_tsbky,l2fc
Ssty2,0.026694041438384702,1.0,1.0,1.0,0.5,0.5,0.047918909871387944,0.5064291891566964,0.02104051428675443,0.02235985351315293,-0.025714253048779945
Ssu72,8.769896700170397e-07,0.01896603859920276,0.016602376026339738,0.016741732800625287,0.016741732800625287,0.013705594563026297,6.975662096594552e-06,7.37220214084799e-05,3.0629143775786373e-06,3.254973517881276e-06,0.1451182926829251
Ssx2ip,0.16762490523134038,1.0,1.0,1.0,0.5,0.5,0.21784785548197066,1.0,0.09565390631609658,0.10165185622554912,0.01623414634146414
Ssx9,8.431183658358566e-06,0.16813677111536418,0.14099617673052778,0.15198126575663412,0.1519381632038022,0.10581978609605835,4.823863036287908e-05,0.0005098081430956991,2.118089902394988e-05,2.250904103378064e-05,-0.1979981707317071
Ssxa1,0.3562814847759511,1.0,1.0,1.0,0.5,0.5,0.39199298202860205,1.0,0.17211856364881414,0.18291120728472574,-0.007358536585365449
Ssxb1,0.0038620035273905103,1.0,1.0,1.0,0.5,0.5,0.00944245049320322,0.09979218141146433,0.0041460462067573174,0.004406022808112502,0.0807167682926826
Ssxb10,0.00017793087482618727,0.9794580961229643,0.9425277162339827,1.0,0.5,0.5,0.0006714648055157507,0.007096350436962709,0.00029483068106986814,0.0003133179517411054,-0.1941481707317072
Ssxb2,0.001702907233003666,0.9999999999999999,0.9999999999513725,1.0,0.5,0.5,0.00469566760175963,0.04962598570149026,0.002061801103694677,0.002191085732200576,-0.1553451219512203
Ssxb3,0.46612367242192065,1.0,1.0,1.0,0.5,0.5,0.47655686597125635,1.0,0.20924936677046965,0.22237028643606557,0.009880487804878157
Ssxb5,0.0647355052234615,1.0,1.0,1.0,0.5,0.5,0.1007665488040021,1.0,0.044245163661443994,0.0470195435649672,-0.09841341463414643
Ssxb9,0.08175297255209069,1.0,1.0,1.0,0.5,0.5,0.1221785060587841,1.0,0.05364685067260067,0.057010760579957916,0.025816463414633617
St13,0.20156351441506437,1.0,1.0,1.0,0.5,0.5,0.2516585662179756,1.0,0.11049971028358213,0.11742856194071943,-0.025423170731707856
St14,0.00045696499341583107,0.9999536669030914,0.9990717143662518,1.0,0.5,0.5,0.0015172872958323508,0.01603539348053783,0.0006662193507898116,0.0007079944381714008,0.15501280487804792
St18,0.0022649319667416095,1.0,0.9999999999999581,1.0,0.5,0.5,0.005987466421708597,0.06327831274098651,0.0026290116600219985,0.0027938630587308988,0.09405853658536678
St3gal1,9.257379247209492e-09,0.00020210519230645652,0.00018916590800932553,0.00018918380229597317,0.00018915603015823155,0.00017451085618914615,1.439906072910571e-07,1.5217592948651577e-06,6.322423523400954e-08,6.718869220813335e-08,0.17219481707317286
St3gal2,0.23493738714243456,1.0,1.0,1.0,0.5,0.5,0.2847080294906849,1.0,0.12501126127723716,0.13285005544817816,-0.02648780487804636
St3gal3,0.038258620495169836,1.0,1.0,1.0,0.5,0.5,0.06496482175117649,0.686578265061953,0.02852513264305803,0.030313792650190016,-0.09064512195122099
St3gal4,2.0682718896397164e-05,0.3633856065233997,0.30423079469655145,0.36273352400501346,0.3627128412861171,0.223075790419889,0.0001050689819413531,0.0011104175673631166,4.6134301084169284e-05,4.90271387911421e-05,-0.1594048780487789
St3gal5,0.0012133644942797324,0.999999999996928,0.9999999710721965,1.0,0.5,0.5,0.0035130742560446453,0.03712779259192324,0.0015425411236008068,0.0016392657086068173,0.306714024390244
St3gal6,0.27116388886595955,1.0,1.0,1.0,0.5,0.5,0.31780017381517195,1.0,0.1395415529159134,0.14829146472726226,0.0313548780487789
St5,0.007695229330675283,1.0,1.0,1.0,0.5,0.5,0.0169598956264583,0.17924001638062945,0.00744684983836474,0.007913802355349508,0.10388231707316997
St6gal1,0.001020203695104408,0.999999999790542,0.9999996225168325,1.0,0.5,0.5,0.003028866738339016,0.03201046372877946,0.001329932464067791,0.0014133254859489167,0.08115487804878008
St6gal2,1.3678857742287503e-09,2.9865972681619724e-05,2.844614861308159e-05,2.844655256086109e-05,2.844655256086109e-05,2.6909048950627974e-05,2.8566678359586106e-08,3.0190586132643824e-07,1.2543223661873775e-08,1.3329742792397965e-08,-0.2845231707317071
St6galnac1,0.14076596191651614,1.0,1.0,1.0,0.5,0.5,0.18932388890508892,1.0,0.08312943679275843,0.0883420435443978,0.05782865853658414
St6galnac2,0.04026792353418834,1.0,1.0,1.0,0.5,0.5,0.0677371732014438,0.7158777566569107,0.029742432879098734,0.03160742333756021,-0.0525378048780496
St6galnac3,1.4875806806525332e-05,0.2773286913159265,0.2316325197569573,0.26348521098413774,0.2634207869299506,0.17049162180958682,7.86490658686354e-05,0.0008311996821857372,3.453369032163633e-05,3.6699115161195286e-05,0.17678170731707343
St6galnac4,0.00607071250694793,1.0,1.0,1.0,0.5,0.5,0.013899741702674193,0.14689889521413946,0.006103179614524938,0.006485877687464508,-0.15147926829268332
St6galnac5,0.1355503434010753,1.0,1.0,1.0,0.5,0.5,0.18360939394745854,1.0,0.08062028303445475,0.08567555404166893,0.03270243902439063
St6galnac6,0.004027422295270486,1.0,1.0,1.0,0.5,0.5,0.009782472259401091,0.10338568860545905,0.0042953449459960736,0.004564683280645655,-0.08512500000000145
St7,0.03865281198424128,1.0,1.0,1.0,0.5,0.5,0.06548787779636593,0.6921061631205639,0.02875479914050381,0.030557860317442776,-0.08931646341463306
St7l,0.10971339048116263,1.0,1.0,1.0,0.5,0.5,0.15485428716147276,1.0,0.06799432312068514,0.0722578870451662,0.037007317073172175
St8sia1,0.0001511790392858033,0.9631571120165165,0.9135389289802458,1.0,0.5,0.5,0.0005844614401325959,0.00617685865588604,0.0002566287362165062,0.000272720565232523,-0.14012439024390222
St8sia2,2.9428736915841245e-08,0.0006423406616018479,0.0005929897415662966,0.0005931656212756961,0.0005931361925387804,0.0005358384417636374,3.824684772740939e-07,4.042103656860705e-06,1.6793648857867263e-07,1.7846689643400475e-07,0.27818353658536843
St8sia3,0.2680427777801885,1.0,1.0,1.0,0.5,0.5,0.3151091042942947,1.0,0.13835994242325744,0.1470357616980818,-0.03163963414634008
St8sia4,6.73853515327588e-14,1.471404997843706e-09,1.4656094116105578e-09,1.4654966251344385e-09,1.4654966251344385e-09,1.4525586376401488e-09,1.6911399601910987e-11,1.7872748797681688e-10,7.425555921201824e-12,7.891173209407779e-12,-0.3530286585365854
St8sia5,0.0001779856712795165,0.9794826626588029,0.9425343714549759,1.0,0.5,0.5,0.0006714648055157507,0.007096350436962709,0.00029483068106986814,0.0003133179517411054,0.10068170731707404
St8sia6,0.13249057919801976,1.0,1.0,1.0,0.5,0.5,0.1802552881188005,1.0,0.07914754269464781,0.0841104659543628,-0.04138780487804894
Stab1,0.12263106330230195,1.0,1.0,1.0,0.5,0.5,0.169515833608779,1.0,0.07443200040337841,0.07909923697816625,-0.014784756097558471
Stab2,0.4886956714308247,1.0,1.0,1.0,0.5,0.5,0.49239434561688505,1.0,0.21620337965691477,0.22976034864416356,-0.04872439024390118
Stac,0.24969901728275495,1.0,1.0,1.0,0.5,0.5,0.29856598449716815,1.0,0.13109609294560554,0.13931643468694807,-0.01579512195121957
Stac2,0.2902625207371973,1.0,1.0,1.0,0.5,0.5,0.3350955355609347,1.0,0.14713570117352207,0.1563618018056763,0.011640853658537509
Stac3,5.380592816966763e-10,1.1747916961901694e-05,1.126420724928412e-05,1.1264271062319918e-05,1.1264271062319918e-05,1.0743967736919232e-05,1.3027179645066139e-08,1.3767725606355447e-07,5.7200499797219505e-09,6.0787240222075924e-09,0.25549939024390245
Stag1,0.4567450609161649,1.0,1.0,1.0,0.5,0.5,0.46952044023403194,1.0,0.20615977193934526,0.21908695947468868,0.023584146341462997
Stag2,0.0013742725631556022,0.9999999999999089,0.9999999965035347,1.0,0.5,0.5,0.0039054129788381083,0.04127420956577232,0.0017148114971201312,0.0018223382449550918,0.12827134146341557
Stag3,1.2313199491750643e-10,2.688459362465423e-06,2.6041142006105744e-06,2.6041185605103435e-06,2.6041185605103435e-06,2.5106613763679562e-06,3.907405007456557e-09,4.129526224499072e-08,1.7156861686583314e-09,1.823267762513443e-09,-0.3085457317073157
Stam,0.4811632966584304,1.0,1.0,1.0,0.5,0.5,0.48691788574684675,1.0,0.21379874373248237,0.2272049307351716,0.00017682926829110102
Stam2,0.15493370784877547,1.0,1.0,1.0,0.5,0.5,0.20420993991288347,1.0,0.08966569084660685,0.09528815147583786,0.02656646341463542
Stambp,0.46049367588902285,1.0,1.0,1.0,0.5,0.5,0.4724168606263466,1.0,0.2074315490897126,0.22043848303518881,0.004682317073172015
Stambpl1,0.49623146341609187,1.0,1.0,1.0,0.5,0.5,0.4974389927610225,1.0,0.2184184127324321,0.2321142747136673,0.017218902439024575
Stap1,0.00014313344677106655,0.9560806093834202,0.9020183784865196,1.0,0.5,0.5,0.0005571716307362216,0.005888447335972048,0.0002446461676224309,0.0002599866332181568,-0.6254902439024388
Stap2,1.1333736145940236e-06,0.024442419028853135,0.021297251889812685,0.021527298435598884,0.02152671847572499,0.017398418357632856,8.687401303957089e-06,9.181247257189296e-05,3.814514807228937e-06,4.053702830214822e-06,-0.18097987804878102
Star,0.3668987623453093,1.0,1.0,1.0,0.5,0.5,0.3999673724860474,1.0,0.17562000549710252,0.18663220600868938,0.03022682926829212
Stard10,0.35804062447153967,1.0,1.0,1.0,0.5,0.5,0.39323908110095446,1.0,0.1726657080935628,0.1834926602600847,-0.011618902439028744
Stard13,0.0029466578477299254,1.0,1.0,1.0,0.5,0.5,0.007499073788145186,0.07925367810222689,0.0032927370343019094,0.0034992071363328468,0.09152499999999897
Stard3,0.2306121792421385,1.0,1.0,1.0,0.5,0.5,0.2806742927287328,1.0,0.1232401046253715,0.13096783894221117,-0.01374878048780559
Stard3nl,1.3340902866270093e-06,0.02870839993440144,0.02494592747075086,0.02526233366756905,0.02526233366756905,0.020236815557845105,1.0047784518183554e-05,0.00010618963119199022,4.411839799204256e-06,4.688482909175221e-06,-0.26323902439024316
Stard4,0.15948169212901342,1.0,1.0,1.0,0.5,0.5,0.20908809259440733,1.0,0.09180761856291028,0.09756438813619635,-0.06105243902439028
Stard5,5.585850189461256e-05,0.7046660693574545,0.6111074391476139,0.9444257956770823,0.5,0.4442649941119542,0.00024730214305591653,0.002613603358687876,0.00010858686660607639,0.00011539577396606833,0.12805731707317136
Stard6,0.002041091364155038,1.0,0.999999999999318,1.0,0.5,0.5,0.005479832198502368,0.0579133996255481,0.0024061166660731977,0.0025569915000994733,-0.07966341463414572
Stard7,0.08989572411683566,1.0,1.0,1.0,0.5,0.5,0.13189335442147915,1.0,0.057912502923821586,0.06154388929418305,0.02535975609756136
Stard8,1.0416316505977934e-05,0.20342264769820884,0.17025805088213153,0.18663955915411262,0.18662914283760665,0.12667282502919766,5.7964185242010603e-05,0.0006125923025174559,2.5451252354820723e-05,2.7047165607464977e-05,-0.13639695121951156
Stard9,0.17484543680914533,1.0,1.0,1.0,0.5,0.5,0.22515926082517718,1.0,0.09886424079559282,0.1050634937792447,0.03255243902439009
Stat1,1.4878888275102047e-05,0.2773773122974388,0.2316325197569573,0.26348521098413774,0.2634431185166898,0.1705204116349394,7.86490658686354e-05,0.0008311996821857372,3.453369032163633e-05,3.6699115161195286e-05,-0.42940304878048785
Stat2,0.11512783404632398,1.0,1.0,1.0,0.5,0.5,0.1610952228847539,1.0,0.07073462955922577,0.07517002358859143,-0.04090060975609866
Stat3,2.2889426302728057e-05,0.39333191743178575,0.32977020020942727,0.40013006119798916,0.40013006119798916,0.2418954571672301,0.00011473859771704262,0.0012126105364828753,5.038009234740714e-05,5.353916114000585e-05,-0.18485731707317044
Stat4,1.828467652458058e-05,0.32916446552320666,0.2752516862620076,0.32192789525049026,0.3218468761856674,0.20204567559661543,9.428458183307289e-05,0.0009964430421279592,4.139902381760876e-05,4.399493736386468e-05,-0.14058170731707342
Stat5a,6.0326286355270386e-05,0.7321167071312564,0.638358593565379,1.0,0.5,0.4636678369266082,0.0002642130768114737,0.002792325923385097,0.00011601221798074555,0.00012328672980291362,-0.13305548780487797
Stat5b,0.3545231255779244,1.0,1.0,1.0,0.5,0.5,0.3906086772734055,1.0,0.17151073504718048,0.1822652649703694,0.008179268292682451
Stat6,0.18727107431067025,1.0,1.0,1.0,0.5,0.5,0.2374888336722289,1.0,0.10427798151578539,0.11081670151038375,0.03756280487804986
Stau1,0.06180253363673962,1.0,1.0,1.0,0.5,0.5,0.0969928502685282,1.0,0.042588186109937705,0.045258665726083426,0.03473597560975428
Stau2,0.34229525910680436,1.0,1.0,1.0,0.5,0.5,0.38024854027112415,1.0,0.1669617456984184,0.17743103258968826,-0.015482317073171714
Stbd1,3.489765390510826e-05,0.5332533486111429,0.45197139896942007,0.6014173094448475,0.5,0.33145791679071823,0.000165350234414981,0.00174749770740607,7.260294482625369e-05,7.715549101195332e-05,0.18586707317073348
Stc1,1.249363248754633e-07,0.0027241426580011385,0.0024659463523927228,0.002468991652188906,0.002468991652188906,0.002157650330599251,1.3146109944082493e-06,1.3893416643690539e-05,5.772270588711132e-07,6.134219109041131e-07,-0.24249878048780626
Stc2,0.007209595746037265,1.0,1.0,1.0,0.5,0.5,0.016052450183346372,0.16964971348783528,0.0070484034033040975,0.007490371454404157,0.10161951219512044
Steap1,8.603806840848163e-10,1.8785374795271537e-05,1.7956843444855153e-05,1.79570052575342e-05,1.7956144876850116e-05,1.7054465919929228e-05,1.942696191746261e-08,2.0531311330003857e-07,8.530103687034626e-09,9.064981316268053e-09,0.1974140243902438
Steap2,0.058983643588398485,1.0,1.0,1.0,0.5,0.5,0.09326831359422745,0.985702649628515,0.04095279483502146,0.04352072772487993,0.08532804878048861
Steap3,3.13062183163378e-07,0.0068120925627797035,0.006076264965094946,0.006094799632690341,0.006094381519641479,0.005189631810299317,2.8861918208490726e-06,3.0502609251885917e-05,1.2672859295813895e-06,1.3467507190429368e-06,-0.2657810975609749
Steap4,5.079949986227796e-07,0.011030280993304498,0.009762939928328884,0.009810907408401742,0.009810250481591424,0.00820411922775789,4.391574689674475e-06,4.641219124521161e-05,1.9282782151648433e-06,2.049190330429926e-06,-0.5251426829268304
Stfa1,0.4436593908402124,1.0,1.0,1.0,0.5,0.5,0.4595730067682723,1.0,0.20179199486522975,0.21444530223074898,0.011906097560975937
Stfa2,0.2587904355358931,1.0,1.0,1.0,0.5,0.5,0.3065749005829112,1.0,0.13461269450803195,0.14305354371044182,7.073170731697331e-05
Stfa2l1,0.48492879055645705,1.0,1.0,1.0,0.5,0.5,0.4895029224350343,1.0,0.21493379671084883,0.22841115687489671,-0.0033018292682926997
Stfa3,0.32172641723728834,1.0,1.0,1.0,0.5,0.5,0.3623924626935821,1.0,0.1591213950647326,0.16909905508801037,-0.010538414634146065
Stil,0.000912207003541341,0.9999999977810184,0.9999983746317883,1.0,0.5,0.5,0.0027496914954832264,0.029060010718651618,0.0012073505709992531,0.0012830571315245688,0.10922134146341378
Stim1,0.23060711850603083,1.0,1.0,1.0,0.5,0.5,0.2806742927287328,1.0,0.1232401046253715,0.13096783894221117,0.027603658536586195
Stim2,0.3975142424764756,1.0,1.0,1.0,0.5,0.5,0.4247546804951721,1.0,0.1865037611938818,0.19819842438796775,-0.011055487804878084
Stip1,0.3562838109534491,1.0,1.0,1.0,0.5,0.5,0.39199298202860205,1.0,0.17211856364881414,0.18291120728472574,0.012817073170729998
Stk10,0.10971339048116263,1.0,1.0,1.0,0.5,0.5,0.15485428716147276,1.0,0.06799432312068514,0.0722578870451662,-0.033054268292683986
Stk11,0.06654581728246278,1.0,1.0,1.0,0.5,0.5,0.10304977202217751,1.0,0.04524769462199394,0.04808493793293706,0.05515731707317251
Stk11ip,8.035640139668252e-05,0.8270187660407713,0.7374103688200359,1.0,0.5,0.49980317032368327,0.0003372672608061473,0.003564396307795432,0.00014808927495413272,0.00015737516914821607,-0.1576993902439039
Stk16,0.0053766299238806915,1.0,1.0,1.0,0.5,0.5,0.012549154844530553,0.13262526901331115,0.0055101560636857385,0.005855668770234678,-0.07652926829268303
Stk17b,0.1936975048948908,1.0,1.0,1.0,0.5,0.5,0.24399987525341385,1.0,0.10713688760898042,0.11385487446473702,-0.012686585365853986
Stk19,2.1556562061979623e-06,0.04597618862813013,0.03956297297630751,0.040366818117263045,0.04035961796242592,0.03149844848496462,1.5090001722578089e-05,0.00015947811328031425,6.625805922614094e-06,7.041275123655031e-06,0.17968231707317095
Stk24,1.1336716083898803e-06,0.024448766378694087,0.02129891213187718,0.021528994805441546,0.02152671847572499,0.017402992860393054,8.687401303957089e-06,9.181247257189296e-05,3.814514807228937e-06,4.053702830214822e-06,0.14247560975610085
Stk25,0.0011390944059360213,0.999999999984422,0.9999999222788403,1.0,0.5,0.5,0.003324049608966219,0.035130092748427495,0.0014595430796537116,0.0015510632968576158,0.07579268292682961
Stk3,0.025544752549043835,1.0,1.0,1.0,0.5,0.5,0.046277583953596865,0.4890828981847243,0.020319831334759234,0.021593980349768158,0.09167073170731754
Stk30,0.20290531939929607,1.0,1.0,1.0,0.5,0.5,0.2530005494356762,1.0,0.11108895609782117,0.11805475623949273,-0.03146097560975658
Stk31,0.03170519630123023,1.0,1.0,1.0,0.5,0.5,0.05542861577054679,0.5857952323226137,0.024337919730339472,0.0258640217899925,-0.042133536585366116
Stk32a,0.0018371321194143914,1.0,0.9999999999911058,1.0,0.5,0.5,0.005009670737894457,0.0529445159863449,0.0021996754311713,0.002337605428610397,0.11187560975609578
Stk32b,1.182231121377283e-05,0.22750509746354486,0.19023067662714555,0.2110046105434175,0.210966592341255,0.140981061224241,6.463340993375962e-05,0.0006830757517864665,2.8379614410321215e-05,3.0159149739701064e-05,-0.21525670731707258
Stk32c,1.7558435472533133e-06,0.037611555799864416,0.0324947904057582,0.033034440498023836,0.033034440498023836,0.026090079268636983,1.2667910257797568e-05,0.00013388033111322534,5.5622998828206134e-06,5.911082252128803e-06,-0.1234969512195132
Stk33,3.70255310096547e-05,0.5544431409355055,0.47101288963932975,0.6367794257339399,0.5,0.34508118571721264,0.00017404177155178218,0.0018393538893711717,7.64192756190774e-05,8.121112369860262e-05,0.0935134146341472
Stk35,2.0664108784795232e-05,0.36312687106176766,0.30410433367155754,0.3625517886292324,0.3625517886292324,0.22290374146158617,0.0001050689819413531,0.0011104175673631166,4.6134301084169284e-05,4.90271387911421e-05,-0.0925609756097554
Stk36,7.886797329875717e-05,0.8213043568698245,0.7310217263846877,1.0,0.5,0.49977191157008943,0.0003320128843333907,0.003508865628492333,0.0001457821527024007,0.00015492337947793509,0.1400920731707327
Stk38,0.044081995201115,1.0,1.0,1.0,0.5,0.5,0.07309660345432911,0.7725186928675901,0.03209568275701444,0.034108233053184174,-0.052286585365854066
Stk38l,0.029424202303795426,1.0,1.0,1.0,0.5,0.5,0.052106561543411874,0.550686227691708,0.02287925279457221,0.024313889575364647,-0.10373353658536466
Stk39,1.717685988404905e-06,0.03680942356960015,0.03180634613055622,0.032323128314024584,0.032321697243815097,0.025566038251418604,1.2424218695747126e-05,0.00013130488604352807,5.455298371170088e-06,5.7973712423319635e-06,-0.25562804878048784
Stk4,0.007999106122859631,1.0,1.0,1.0,0.5,0.5,0.017533124111913188,0.18529815997925447,0.0076985463433595185,0.008181281415260068,-0.05664999999999942
Stk40,0.012893985680291811,1.0,1.0,1.0,0.5,0.5,0.02605624889762909,0.2753744823725716,0.011440929659318956,0.012158329770375552,0.06287439024390196
Stmn1,0.039456194767799796,1.0,1.0,1.0,0.5,0.5,0.06661292933424395,0.7039962278072663,0.029248793328176093,0.03108283026457257,-0.11266402439024326
Stmn2,0.22917579391148013,1.0,1.0,1.0,0.5,0.5,0.27924054144005006,1.0,0.1226105647515691,0.1302988239567851,-0.0343445121951218
Stmn3,1.1188279848903896e-09,2.4428192852421482e-05,2.3291490695243056e-05,2.329176098944813e-05,2.329064216146324e-05,2.2084545593751402e-05,2.399655228103808e-08,2.536066564715112e-07,1.0536546062027666e-08,1.119723706705405e-08,0.2652548780487809
Stmn4,0.4343484207197831,1.0,1.0,1.0,0.5,0.5,0.4529153969456464,1.0,0.19886873273417202,0.21133873781220974,0.0025323170731699207
Stom,0.30168471877185243,1.0,1.0,1.0,0.5,0.5,0.34525255268436866,1.0,0.15159550346180464,0.16110125467762437,0.01044085365853853
Stoml1,0.08104272202519419,1.0,1.0,1.0,0.5,0.5,0.12125464526508248,1.0,0.053241196489710804,0.05657966997148713,0.0421530487804862
Stoml2,0.17001976281526882,1.0,1.0,1.0,0.5,0.5,0.22024569957287513,1.0,0.09670676567761995,0.10277073482199267,0.0400442073170737
Stoml3,0.00035989443867423505,0.9996138750464227,0.9961991426767158,1.0,0.5,0.5,0.0012349606315276136,0.013051634791850831,0.0005422537132204466,0.0005762555719564925,0.1543310975609753
Ston1,7.256596379125897e-06,0.1465267682987964,0.12318650962329247,0.13146050000424475,0.13145324340786563,0.09284815067091585,4.258957306701427e-05,0.00045010629442003184,1.8700478015639177e-05,1.987308595963641e-05,-0.1871884146341456
Ston2,0.019284154525555687,1.0,1.0,1.0,0.5,0.5,0.036541022441581916,0.38618241557904165,0.01604464514735943,0.01705071987671534,-0.05923719512195191
Stox1,0.21511784877002715,1.0,1.0,1.0,0.5,0.5,0.2653086994609875,1.0,0.11649329036056093,0.12379796768404597,-0.03548841463414565
Stox2,0.013536649089984958,1.0,1.0,1.0,0.5,0.5,0.027173728280514706,0.2871845210252246,0.011931599021035747,0.012679766409321513,-0.05845213414634198
Stra13,9.213959660824297e-08,0.002009753780178314,0.00182785135602892,0.0018295238302532724,0.0018295238302532724,0.0016112451258883448,1.0146443325413767e-06,1.072323030700205e-05,4.4551594834085273e-07,4.7345189413673296e-07,-0.23112012195121956
Stra6,0.003915697176722295,1.0,1.0,1.0,0.5,0.5,0.009554889900699574,0.10098049304293655,0.004195416757259633,0.004458489124384555,-0.08573902439024472
Stra8,0.2633835998291607,1.0,1.0,1.0,0.5,0.5,0.31088292673765444,1.0,0.136504287745438,0.1450637487424308,-0.017406707317071834
Strada,1.1675366837651655e-11,2.549190653011735e-07,2.5009715631796325e-07,2.500980330293361e-07,2.500980330293361e-07,2.439217639722184e-07,6.145815233643758e-10,6.4951816179346906e-09,2.6985403794514383e-10,2.8677515559516187e-10,-0.3116146341463413
Stradb,0.004888242630245875,1.0,1.0,1.0,0.5,0.5,0.011557048761468758,0.12214023334470114,0.005074536341311761,0.005392733641987631,-0.08672012195122036
Strap,0.007302381024572135,1.0,1.0,1.0,0.5,0.5,0.016230492004975037,0.17153134175536863,0.007126579044228986,0.007573449075775691,0.05105243902439227
Strbp,0.0022319701619132716,1.0,0.9999999999999368,1.0,0.5,0.5,0.005910173596601217,0.06246144643806308,0.0025950734757999388,0.002757796790703155,0.11446890243902352
Strc,0.0025851187662030667,1.0,0.9999999999999992,1.0,0.5,0.5,0.00670499801390584,0.07086151827312519,0.0029440696143315606,0.003128676628898726,0.12076036585365824
Strm,2.3605962913761695e-06,0.05023559535981503,0.04315596683581335,0.04411482349323786,0.04411482349323786,0.03420976145462345,1.6352792340241868e-05,0.00017282386822955196,7.1802793883804515e-06,7.630516684127286e-06,0.19053109756097353
Strn,0.23204850290387558,1.0,1.0,1.0,0.5,0.5,0.2819240929980429,1.0,0.12378887421325625,0.131551018964826,-0.01534024390243971
Strn3,0.46049434287828706,1.0,1.0,1.0,0.5,0.5,0.4724168606263466,1.0,0.2074315490897126,0.22043848303518881,0.022458536585364897
Strn4,2.468570733825171e-06,0.052472046351123236,0.04503998063103776,0.04608574702978212,0.04607980031267773,0.03563381854276634,1.6990870787803072e-05,0.00017956737620342033,7.460450592775856e-06,7.928255941044053e-06,0.11874817073170618
Stt3a,0.33366460275259757,1.0,1.0,1.0,0.5,0.5,0.3728579498962714,1.0,0.1637166421936225,0.17398244582924327,-0.014392073170730768
Stt3b,0.005753249946024419,1.0,1.0,1.0,0.5,0.5,0.013276103615914771,0.14030799964801588,0.005829348967929601,0.006194876571149679,0.05973292682926612
Stub1,0.25421929113750774,1.0,1.0,1.0,0.5,0.5,0.3026612293343046,1.0,0.13289425692168078,0.14122735200340275,0.007215853658536275
Stx11,0.11790381500515884,1.0,1.0,1.0,0.5,0.5,0.164330302410494,1.0,0.07215510713609077,0.07667957179186015,0.030700609756097563
Stx12,0.007497679265716314,1.0,1.0,1.0,0.5,0.5,0.01659571681129825,0.1753912063270503,0.007286944081245595,0.007743869755016409,0.09630731707317075
Stx16,0.023630862444331092,1.0,1.0,1.0,0.5,0.5,0.043386733632737436,0.4585310557514229,0.01905049992383685,0.02024505588808161,-0.037734146341461994
Stx17,0.3083013758146025,1.0,1.0,1.0,0.5,0.5,0.35098601864589096,1.0,0.1541129871190875,0.16377659640318468,-0.01549512195122027
Stx18,0.0008837180644417922,0.9999999958643898,0.999997594367286,1.0,0.5,0.5,0.0026766900793037413,0.02828849800890315,0.0011752966836257657,0.0012489933146220763,-0.13412804878048767
Stx19,0.0003028535112216089,0.998657880336247,0.991216262128419,1.0,0.5,0.5,0.0010651584349247113,0.011257086690205068,0.0004676959748842726,0.000497022712685637,0.1363896341463411
Stx1a,5.723353327137349e-07,0.012418617781934538,0.010967177499002001,0.011027757190728245,0.011026813197808747,0.00918083107206102,4.855655669484747e-06,5.1316813552754794e-05,2.132049597112314e-06,2.2657391366245774e-06,0.23939634146341415
Stx1b,0.010066617043711402,1.0,1.0,1.0,0.5,0.5,0.021202279749077572,0.22407549275260247,0.009309620589649476,0.00989337759574813,0.08053902439024263
Stx2,9.172598217442658e-05,0.8650481124109495,0.7809164547873275,1.0,0.5,0.5,0.00037887724078630914,0.0040041498096746965,0.00016635962752671731,0.0001767911587760848,-0.15383170731707274
Stx3,1.863227360285973e-07,0.004059907199554402,0.0036517632978091408,0.003658446921921508,0.003658446921921508,0.0031646916714457253,1.8460910507204163e-06,1.9510343545690828e-05,8.105924202279304e-07,8.614203782356512e-07,0.16352256097561124
Stx4a,0.0671567863103626,1.0,1.0,1.0,0.5,0.5,0.10385194442186658,1.0,0.045599917155465554,0.04845924647621325,-0.05514512195122023
Stx5a,0.02698427633408509,1.0,1.0,1.0,0.5,0.5,0.048374736542583195,0.5112465761153936,0.021240661318757216,0.022572550705611386,-0.059957926829270036
Stx6,0.07028708903610409,1.0,1.0,1.0,0.5,0.5,0.10766199293648603,1.0,0.0472728554677151,0.05023708589062288,-0.06085000000000207
Stx7,0.4849286204384166,1.0,1.0,1.0,0.5,0.5,0.4895029224350343,1.0,0.21493379671084883,0.22841115687489671,0.02620304878048607
Stx8,2.3150202767504766e-08,0.0005053338086389303,0.0004679181466531457,0.0004680276493506439,0.00046800449914787635,0.0004246210191615724,3.116239840611874e-07,3.2933863060210604e-06,1.368296755150043e-07,1.4540953985586636e-07,0.20569268292682708
Stxbp1,9.576286385823015e-06,0.18867749302566206,0.15803018688427706,0.17201029335239398,0.17198000163233976,0.11793196684141043,5.3922456319431504e-05,0.0005698774430486877,2.3676586458477136e-05,2.516121981088285e-05,-0.12476890243902616
Stxbp2,0.13553140117622214,1.0,1.0,1.0,0.5,0.5,0.18360939394745854,1.0,0.08062028303445475,0.08567555404166893,0.017146951219512374
Stxbp3a,0.1207268216646688,1.0,1.0,1.0,0.5,0.5,0.16741870067831202,1.0,0.0735111790511577,0.07812067579535333,-0.030692682926831694
Stxbp3b,0.10795198934734918,1.0,1.0,1.0,0.5,0.5,0.1527713161733218,1.0,0.06707972007665275,0.0712859340877177,-0.02212500000000084
Stxbp4,0.0008153494110433548,0.9999999815757951,0.9999938697969196,1.0,0.5,0.5,0.0024983753864177205,0.026403985911792344,0.0010970012287985107,0.001165788366452858,-0.15320030487804814
